student_id,gender,attendance,study_hours,test1,test2,test3,parent_education_level
71205,male,95,0.5,81,78,82,secondary
71206,female,79,3.5,76,84,87,none
71207,male,58,2.9,74,78,75,none
71208,female,86,4.9,53,52,59,primary
71209,female,96,1.5,41,48,44,primary
71210,male,59,0.5,73,72,74,graduate
71211,male,64,2.9,40,48,40,secondary
71212,female,98,3.5,38,38,36,primary
71213,female,52,3.9,73,67,57,graduate
71214,male,57,3.4,86,90,90,primary
71215,male,74,2.5,64,61,57,postgraduate
71216,female,85,2.7,81,70,70,graduate
71217,male,92,1.9,49,40,34,secondary
71218,female,100,4.9,52,57,57,primary
71219,female,95,3.8,66,68,69,postgraduate
71220,male,99,1.4,58,50,41,primary
71221,male,70,3.2,80,74,75,primary
71222,female,83,4.2,92,89,90,none
71223,male,76,2.4,92,75,72,postgraduate
71224,male,58,2.6,69,70,64,primary
71225,female,59,1.2,78,80,82,none
71226,male,76,1.9,74,71,66,postgraduate
71227,male,74,2.1,94,92,86,none
71228,female,62,2.9,39,38,34,postgraduate
71229,male,100,3.2,72,74,72,primary
71230,male,53,2.4,69,73,75,postgraduate
71231,male,65,2.6,51,42,35,primary
71232,male,61,3.2,44,42,44,postgraduate
71233,female,74,2.4,39,47,52,secondary
71234,female,97,2.5,66,73,74,none
71235,male,98,3.0,64,72,75,primary
71236,female,65,3.0,64,55,56,graduate
71237,female,88,4.2,66,70,79,graduate
71238,male,51,0.5,71,78,81,primary
71239,male,58,2.8,56,50,47,none
71240,female,93,0.5,72,67,62,primary
71241,female,62,2.6,69,62,61,postgraduate
71242,male,63,2.1,42,47,50,secondary
71243,male,61,0.5,92,86,88,none
71244,female,84,3.5,80,87,90,none
71245,male,71,3.0,63,62,63,primary
71246,female,70,3.7,35,38,44,none
71247,male,97,0.5,76,73,72,none
71248,female,99,2.0,64,65,68,graduate
71249,female,52,3.4,36,44,49,postgraduate
71250,male,71,1.9,53,52,50,postgraduate
71251,male,58,1.3,45,52,57,secondary
71252,female,96,2.8,65,64,64,postgraduate
71253,female,89,3.0,50,68,77,primary
71254,female,91,1.2,38,33,24,postgraduate
71255,male,52,2.8,82,83,85,graduate
71256,male,80,1.7,65,58,59,none
71257,female,86,4.2,84,79,68,postgraduate
71258,female,55,1.3,41,43,43,postgraduate
71259,male,63,1.1,64,73,78,graduate
71260,male,68,3.5,81,93,98,primary
71261,male,67,2.0,56,50,42,graduate
71262,female,56,4.1,37,35,38,graduate
71263,female,85,5.4,72,74,73,secondary
71264,male,78,3.4,78,74,75,postgraduate
71265,female,52,2.4,46,41,41,primary
71266,female,62,2.4,33,41,43,secondary
71267,male,85,1.9,69,74,72,none
71268,female,90,2.7,60,50,44,primary
71269,male,74,4.2,35,40,37,postgraduate
71270,male,77,2.7,91,85,80,primary
71271,female,87,3.8,56,62,60,postgraduate
71272,male,60,2.3,70,67,65,none
71273,male,90,3.7,92,81,72,secondary
71274,male,58,3.2,90,76,72,postgraduate
71275,male,71,3.0,54,54,49,graduate
71276,female,70,5.6,70,70,72,postgraduate
71277,female,68,3.4,94,96,95,primary
71278,female,82,2.1,80,76,71,secondary
71279,male,53,1.9,68,59,56,none
71280,female,82,3.0,66,68,75,none
71281,female,94,1.9,39,38,43,none
71282,male,65,1.8,76,75,74,postgraduate
71283,female,93,3.9,59,58,59,postgraduate
71284,female,50,2.5,55,58,61,secondary
71285,male,64,1.6,31,36,39,postgraduate
71286,female,71,0.5,72,71,70,primary
71287,female,81,4.8,46,39,39,secondary
71288,female,86,2.0,64,52,46,primary
71289,male,72,2.2,94,90,89,none
71290,male,82,2.1,52,57,62,none
71291,male,98,2.2,91,87,87,primary
71292,male,89,2.6,62,54,55,none
71293,male,71,4.0,55,50,46,secondary
71294,female,89,2.6,46,50,55,none
71295,male,96,1.7,47,49,41,none
71296,male,61,1.2,83,72,73,postgraduate
71297,male,97,1.2,63,46,43,none
71298,male,67,1.6,89,92,96,primary
71299,male,81,4.0,67,74,78,primary
71300,male,52,3.2,44,55,58,graduate
71301,female,85,3.4,58,50,50,secondary
71302,female,96,4.3,89,96,100,secondary
71303,male,95,1.6,77,76,77,graduate
71304,female,50,2.0,88,84,81,none
71305,female,74,1.8,46,45,46,graduate
71306,male,69,2.0,81,86,85,secondary
71307,male,66,2.4,57,62,65,graduate
71308,female,98,2.3,89,94,97,primary
71309,female,71,4.1,65,81,90,primary
71310,female,99,2.4,70,65,64,secondary
71311,female,82,1.3,93,92,88,none
71312,female,75,2.4,70,61,57,graduate
71313,female,76,2.1,85,82,78,none
71314,female,83,2.6,47,49,48,secondary
71315,male,72,2.5,57,60,62,secondary
71316,female,65,3.3,39,40,35,primary
71317,female,63,1.8,38,37,31,postgraduate
71318,male,99,2.8,59,59,67,graduate
71319,female,90,2.1,64,64,64,graduate
71320,female,63,4.4,86,83,83,secondary
71321,female,94,2.0,49,39,32,graduate
71322,female,75,3.6,85,85,85,none
71323,female,95,2.7,38,43,43,secondary
71324,female,100,1.1,49,46,44,postgraduate
71325,female,98,1.7,70,72,70,postgraduate
71326,male,76,3.1,30,35,36,graduate
71327,male,89,2.3,61,68,68,secondary
71328,female,53,2.2,43,39,40,secondary
71329,male,58,2.3,50,59,63,none
71330,female,76,0.5,36,32,31,graduate
71331,female,92,1.0,75,79,83,none
71332,female,88,3.5,34,34,33,secondary
71333,female,64,1.4,59,57,53,none
71334,female,74,2.5,92,88,80,postgraduate
71335,female,67,3.0,54,63,66,graduate
71336,female,79,2.6,85,84,81,secondary
71337,male,86,3.7,47,38,30,none
71338,female,65,0.5,87,81,89,secondary
71339,female,61,3.0,44,44,49,secondary
71340,female,66,3.0,54,51,44,secondary
71341,female,74,3.3,42,39,40,none
71342,male,64,2.4,68,67,66,postgraduate
71343,female,74,1.3,47,48,50,secondary
71344,male,70,3.9,67,72,68,graduate
71345,female,68,3.3,53,59,61,graduate
71346,male,73,2.9,32,44,48,secondary
71347,male,56,3.7,77,75,67,secondary
71348,female,61,3.5,52,63,69,secondary
71349,male,98,3.3,40,33,36,graduate
71350,male,88,2.3,94,80,78,graduate
71351,female,60,3.0,72,69,69,primary
71352,male,82,2.0,43,48,58,primary
71353,female,98,1.0,80,83,86,graduate
71354,male,74,3.5,65,65,70,postgraduate
71355,male,88,4.3,89,90,95,graduate
71356,male,83,1.4,51,56,60,postgraduate
71357,male,60,0.5,55,46,42,secondary
71358,female,65,1.3,80,83,82,graduate
71359,male,81,3.0,42,38,39,primary
71360,female,64,2.7,54,52,50,none
71361,female,89,3.2,53,49,50,primary
71362,female,64,2.4,32,39,36,secondary
71363,female,56,4.1,79,79,79,primary
71364,male,86,2.4,43,41,36,none
71365,female,89,3.3,37,44,47,secondary
71366,female,51,2.2,49,45,47,primary
71367,male,55,1.1,34,29,26,none
71368,male,85,2.6,41,36,32,none
71369,male,88,0.9,73,68,69,primary
71370,male,87,2.1,45,59,65,primary
71371,male,77,1.8,62,69,67,none
71372,female,71,1.6,42,34,32,secondary
71373,male,86,2.3,73,60,56,secondary
71374,male,54,2.9,86,93,99,postgraduate
71375,female,67,2.0,88,93,100,graduate
71376,female,60,1.8,43,35,33,none
71377,male,57,2.7,32,27,25,primary
71378,female,69,1.9,63,73,76,secondary
71379,female,60,1.2,65,64,62,none
71380,male,76,2.5,62,49,38,postgraduate
71381,female,78,4.3,88,96,94,none
71382,male,74,1.6,57,44,39,none
71383,female,100,4.1,88,83,82,postgraduate
71384,female,68,1.3,85,90,94,primary
71385,female,51,2.0,49,40,35,graduate
71386,male,91,2.2,50,44,42,none
71387,male,88,1.7,77,86,92,postgraduate
71388,male,93,1.7,35,49,59,secondary
71389,female,51,2.1,90,79,74,none
71390,female,56,1.6,70,73,73,postgraduate
71391,female,100,1.7,81,78,78,secondary
71392,male,80,4.0,35,37,38,secondary
71393,male,82,3.0,63,61,65,primary
71394,female,60,3.0,84,78,72,graduate
71395,male,89,3.2,52,54,55,none
71396,female,89,3.7,57,61,67,graduate
71397,female,95,1.5,54,55,61,graduate
71398,female,62,2.8,85,78,73,postgraduate
71399,female,59,2.1,59,59,64,secondary
71400,female,98,1.0,35,37,34,secondary
71401,male,87,4.5,32,38,39,none
71402,male,69,1.3,79,76,71,postgraduate
71403,female,70,1.7,52,49,49,none
71404,female,63,1.6,81,80,78,postgraduate
71405,male,73,2.9,80,71,65,primary
71406,male,89,1.9,91,96,96,postgraduate
71407,female,56,2.3,30,24,24,secondary
71408,female,54,2.0,43,47,47,secondary
71409,male,55,3.4,90,91,94,postgraduate
71410,male,89,2.5,85,85,86,none
71411,female,84,3.0,39,44,45,graduate
71412,male,58,2.1,35,31,25,primary
71413,male,91,2.6,75,68,66,none
71414,female,50,2.6,91,98,98,secondary
71415,male,88,2.0,62,61,61,none
71416,female,69,3.3,61,62,62,secondary
71417,female,55,3.6,52,36,31,postgraduate
71418,female,81,2.6,43,50,53,graduate
71419,male,62,2.9,68,63,62,primary
71420,female,88,1.6,46,44,42,graduate
71421,male,89,0.5,85,89,87,graduate
71422,male,70,4.2,56,53,52,secondary
71423,male,86,2.7,53,53,51,graduate
71424,female,61,1.9,47,42,39,secondary
71425,female,55,3.5,55,60,60,graduate
71426,female,64,1.8,30,18,17,postgraduate
71427,female,70,1.9,72,65,64,primary
71428,male,70,1.5,45,53,63,secondary
71429,female,77,2.8,49,46,45,postgraduate
71430,female,85,2.2,59,54,49,secondary
71431,female,66,2.3,37,36,38,secondary
71432,male,95,2.6,68,65,64,primary
71433,male,56,2.6,56,47,47,postgraduate
71434,male,72,0.5,48,40,36,graduate
71435,male,94,4.0,91,95,99,graduate
71436,male,71,3.5,80,82,85,primary
71437,male,59,2.1,72,71,67,secondary
71438,male,67,1.6,41,30,22,none
71439,female,51,0.5,37,36,37,secondary
71440,male,61,2.3,55,53,47,graduate
71441,male,94,2.9,79,71,64,none
71442,female,88,3.5,30,37,38,secondary
71443,male,99,4.7,80,79,72,primary
71444,male,71,1.3,71,56,46,none
71445,female,92,2.9,32,35,39,postgraduate
71446,male,71,3.3,33,33,35,primary
71447,female,91,2.1,86,80,80,graduate
71448,male,71,3.5,34,45,52,postgraduate
71449,male,55,1.7,67,70,73,none
71450,female,95,2.8,72,72,64,graduate
71451,male,86,2.1,59,56,53,none
71452,female,69,1.3,46,41,39,secondary
71453,female,55,2.0,64,67,68,primary
71454,female,58,2.3,87,83,80,graduate
71455,male,78,1.8,56,54,60,none
71456,male,86,1.8,80,69,59,postgraduate
71457,female,54,2.1,53,56,55,none
71458,female,100,3.5,42,43,39,secondary
71459,female,62,2.0,78,72,66,secondary
71460,female,76,2.2,90,77,72,postgraduate
71461,female,72,2.9,51,49,53,secondary
71462,female,86,2.8,32,43,43,primary
71463,male,95,2.9,57,60,62,secondary
71464,male,83,2.8,57,59,61,graduate
71465,female,74,0.5,33,36,40,primary
71466,male,86,4.0,36,44,52,secondary
71467,male,72,2.7,47,42,34,primary
71468,male,77,2.6,71,73,77,postgraduate
71469,female,75,3.4,86,72,65,secondary
71470,female,61,0.5,40,34,31,postgraduate
71471,male,88,3.5,67,57,52,secondary
71472,female,52,1.1,77,77,74,postgraduate
71473,female,58,1.9,72,74,77,secondary
71474,female,96,3.1,47,43,39,none
71475,male,64,3.2,69,68,67,secondary
71476,female,57,3.0,71,76,79,primary
71477,male,77,0.6,36,31,25,secondary
71478,female,75,2.2,41,32,28,graduate
71479,female,65,1.5,80,77,78,graduate
71480,male,83,3.0,68,64,60,none
71481,female,69,3.1,36,42,45,postgraduate
71482,female,50,1.8,78,79,80,graduate
71483,female,73,2.8,51,41,35,primary
71484,male,78,2.7,82,76,77,secondary
71485,male,53,3.8,46,43,41,secondary
71486,male,53,0.5,30,21,17,graduate
71487,female,87,2.7,64,57,54,postgraduate
71488,female,52,3.8,78,74,70,graduate
71489,female,89,2.4,33,31,28,postgraduate
71490,male,51,2.1,69,70,68,graduate
71491,female,78,1.3,41,35,36,none
71492,female,98,3.5,77,73,68,none
71493,female,77,2.5,54,59,62,primary
71494,female,61,2.4,63,76,80,secondary
71495,male,93,2.0,76,76,72,primary
71496,male,64,3.6,73,68,61,primary
71497,male,99,1.6,55,56,56,none
71498,male,90,2.7,41,41,43,graduate
71499,female,80,1.2,56,52,52,primary
71500,male,86,0.5,65,69,74,none
71501,male,81,1.5,60,64,56,none
71502,male,71,2.3,92,86,84,graduate
71503,male,52,2.8,31,21,18,postgraduate
71504,male,66,2.8,32,27,21,none
71505,male,78,4.6,38,22,12,none
71506,female,61,3.7,94,85,85,postgraduate
71507,female,63,1.9,52,48,43,none
71508,female,57,3.1,54,54,53,graduate
71509,male,90,0.5,46,48,49,graduate
71510,male,51,1.8,84,83,80,postgraduate
71511,male,83,0.5,66,65,62,secondary
71512,male,73,3.6,60,68,72,postgraduate
71513,male,97,2.9,52,48,49,graduate
71514,male,69,2.2,37,32,31,postgraduate
71515,male,92,3.9,52,59,59,secondary
71516,female,59,2.7,56,50,45,none
71517,female,89,3.5,73,77,74,postgraduate
71518,male,56,1.4,44,39,39,primary
71519,female,50,1.4,93,85,83,secondary
71520,male,59,1.8,71,70,68,secondary
71521,female,100,0.7,62,58,57,postgraduate
71522,female,54,3.0,87,79,77,secondary
71523,male,89,4.2,66,74,81,graduate
71524,female,70,1.1,54,58,59,postgraduate
71525,male,58,1.6,44,49,49,primary
71526,male,78,3.1,53,56,52,primary
71527,male,80,1.7,49,49,44,graduate
71528,male,94,3.4,30,20,18,none
71529,male,95,2.7,88,97,100,none
71530,female,76,2.5,88,96,98,secondary
71531,female,55,3.9,38,33,29,none
71532,female,92,0.7,37,35,32,none
71533,male,80,4.3,57,65,75,primary
71534,male,90,2.8,93,96,100,secondary
71535,male,94,3.7,45,42,39,none
71536,female,85,4.3,40,44,47,secondary
71537,male,51,1.4,72,81,85,postgraduate
71538,male,70,1.9,71,85,93,primary
71539,male,83,1.9,40,35,28,primary
71540,male,71,1.4,60,48,42,postgraduate
71541,male,62,2.3,73,77,78,none
71542,female,68,2.4,86,84,86,postgraduate
71543,male,82,2.9,32,29,33,graduate
71544,male,87,3.5,45,43,43,secondary
71545,male,89,3.3,64,66,66,postgraduate
71546,female,98,3.6,32,41,46,graduate
71547,male,52,2.7,43,51,57,secondary
71548,male,87,4.6,57,61,62,none
71549,female,68,2.1,49,42,41,graduate
71550,male,56,3.1,56,60,64,postgraduate
71551,female,64,2.9,68,71,70,secondary
71552,female,87,2.7,41,45,44,postgraduate
71553,female,74,1.9,84,91,97,none
71554,female,71,4.3,82,88,88,secondary
71555,male,72,2.6,85,73,66,graduate
71556,female,99,3.4,50,36,25,postgraduate
71557,female,59,3.9,89,95,92,secondary
71558,female,85,2.3,41,47,49,secondary
71559,male,86,3.5,55,50,51,primary
71560,male,99,1.3,44,37,33,graduate
71561,male,91,2.0,54,49,38,graduate
71562,female,91,3.7,35,36,31,graduate
71563,female,91,0.6,57,55,62,primary
71564,female,56,3.6,50,40,35,primary
71565,male,95,4.0,30,40,40,secondary
71566,male,74,3.0,52,51,45,graduate
71567,male,89,3.1,47,45,42,none
71568,female,90,2.5,82,92,95,postgraduate
71569,female,73,3.2,45,44,44,graduate
71570,female,54,0.5,61,58,57,graduate
71571,female,70,4.0,63,71,73,graduate
71572,female,89,0.8,71,76,78,primary
71573,female,69,0.5,35,42,46,primary
71574,female,78,2.6,33,20,13,primary
71575,male,86,3.5,56,55,52,primary
71576,male,69,1.3,90,86,78,primary
71577,female,67,3.9,40,39,38,graduate
71578,male,53,1.2,87,81,79,none
71579,male,60,1.7,60,68,72,primary
71580,male,71,2.5,48,42,38,primary
71581,male,92,3.6,77,80,78,graduate
71582,male,63,2.0,45,43,41,postgraduate
71583,male,94,2.7,43,48,50,postgraduate
71584,female,77,2.7,90,100,100,none
71585,female,53,0.5,80,72,66,none
71586,male,65,2.3,67,63,65,primary
71587,male,87,2.2,82,80,81,none
71588,male,72,0.5,72,71,76,none
71589,female,62,2.4,41,41,42,secondary
71590,male,69,2.7,31,30,27,primary
71591,male,54,0.9,86,93,100,postgraduate
71592,male,68,3.7,56,53,51,postgraduate
71593,female,70,2.9,85,89,85,secondary
71594,male,91,2.8,41,32,26,postgraduate
71595,female,54,2.3,69,73,80,graduate
71596,male,63,2.0,37,31,27,none
71597,female,85,3.6,59,68,64,postgraduate
71598,female,55,2.9,41,41,37,postgraduate
71599,male,54,2.9,58,56,55,primary
71600,female,73,2.3,92,89,83,graduate
71601,male,78,1.2,45,48,53,graduate
71602,female,78,1.7,56,65,66,postgraduate
71603,female,51,3.3,88,88,87,postgraduate
71604,female,55,3.9,70,67,66,postgraduate
71605,female,83,4.4,94,89,85,postgraduate
71606,male,61,1.8,55,56,49,primary
71607,male,71,0.5,81,85,82,secondary
71608,female,53,3.2,59,59,55,graduate
71609,female,94,2.2,49,42,31,none
71610,female,98,1.5,45,53,56,graduate
71611,female,55,2.7,42,32,31,graduate
71612,male,52,1.7,93,97,92,postgraduate
71613,female,62,1.4,55,65,70,graduate
71614,male,72,3.2,89,88,89,primary
71615,female,84,3.0,41,33,32,none
71616,male,75,1.9,85,77,74,postgraduate
71617,male,58,3.2,57,50,44,none
71618,male,72,2.6,60,55,48,primary
71619,female,53,0.9,66,61,62,postgraduate
71620,female,83,1.8,50,46,43,secondary
71621,male,86,2.4,87,74,64,secondary
71622,female,57,1.3,85,89,90,postgraduate
71623,male,83,2.4,47,41,38,none
71624,female,86,2.5,88,94,99,postgraduate
71625,male,55,1.5,65,56,56,primary
71626,female,56,3.8,78,71,67,none
71627,female,94,2.2,42,43,40,graduate
71628,male,90,3.6,30,31,32,postgraduate
71629,male,88,2.7,64,74,75,secondary
71630,male,85,2.9,81,88,88,secondary
71631,male,54,3.2,82,88,91,secondary
71632,female,52,0.5,88,85,78,graduate
71633,male,66,1.4,79,79,79,graduate
71634,female,68,0.5,77,74,73,secondary
71635,female,94,2.6,91,94,91,none
71636,female,50,3.2,84,79,68,secondary
71637,male,86,3.0,60,58,60,primary
71638,male,58,2.3,45,47,53,graduate
71639,female,53,2.5,87,81,73,secondary
71640,female,91,3.1,51,42,37,postgraduate
71641,female,95,0.5,60,59,55,postgraduate
71642,male,59,1.1,53,58,57,graduate
71643,female,81,4.9,81,82,77,secondary
71644,female,50,2.2,89,100,100,graduate
71645,female,72,2.9,40,40,43,postgraduate
71646,female,100,1.9,41,34,32,secondary
71647,male,66,2.7,71,65,63,secondary
71648,female,79,0.5,60,58,48,secondary
71649,male,76,2.2,84,75,72,graduate
71650,female,64,1.4,78,65,60,secondary
71651,female,87,1.5,50,38,29,graduate
71652,male,56,1.8,94,95,95,secondary
71653,female,82,2.1,86,85,82,secondary
71654,male,54,2.8,86,86,89,graduate
71655,female,88,1.8,51,56,59,graduate
71656,male,83,2.1,53,50,48,graduate
71657,female,52,1.8,50,58,59,postgraduate
71658,male,81,2.6,57,56,48,secondary
71659,male,51,0.9,44,52,51,postgraduate
71660,female,65,1.4,44,50,51,postgraduate
71661,male,66,3.1,83,80,78,primary
71662,female,61,2.7,42,48,45,primary
71663,male,54,1.9,47,37,28,graduate
71664,male,53,1.5,85,73,66,postgraduate
71665,male,65,3.1,81,82,86,none
71666,male,67,2.5,71,80,81,graduate
71667,female,94,2.4,31,29,29,graduate
71668,male,69,3.3,88,74,72,primary
71669,female,58,2.4,32,23,21,postgraduate
71670,male,65,2.2,41,35,31,primary
71671,female,84,3.5,56,52,46,postgraduate
71672,female,78,2.0,52,57,55,none
71673,male,98,1.2,73,79,88,primary
71674,male,79,2.4,76,74,67,graduate
71675,male,69,4.9,44,48,45,none
71676,male,91,1.5,34,39,39,secondary
71677,male,71,2.1,70,68,69,primary
71678,male,72,2.1,59,54,55,secondary
71679,female,85,2.1,69,60,63,graduate
71680,male,71,3.1,82,87,89,primary
71681,female,50,1.6,48,45,42,graduate
71682,female,70,2.2,54,46,41,postgraduate
71683,male,97,2.4,73,80,83,graduate
71684,male,92,3.4,86,86,89,postgraduate
71685,female,68,1.5,87,71,62,none
71686,male,57,3.3,32,17,11,none
71687,female,54,2.5,67,63,64,graduate
71688,female,89,3.1,35,28,18,none
71689,female,78,2.5,32,29,29,graduate
71690,female,67,2.7,83,74,74,primary
71691,female,78,3.0,69,62,57,primary
71692,female,64,2.2,58,52,47,none
71693,female,99,3.6,76,67,67,postgraduate
71694,female,94,1.6,72,70,68,postgraduate
71695,female,80,1.9,40,38,39,none
71696,female,64,1.1,79,85,87,secondary
71697,male,94,3.2,84,79,77,graduate
71698,female,52,2.3,81,80,81,secondary
71699,female,93,4.3,78,79,77,graduate
71700,female,93,1.7,84,99,100,postgraduate
71701,female,91,3.2,67,75,83,graduate
71702,female,82,3.0,82,97,100,secondary
71703,female,73,2.3,67,54,39,none
71704,female,87,1.5,31,21,16,primary
71705,female,100,2.1,74,71,70,graduate
71706,female,73,2.5,39,38,40,secondary
71707,male,62,1.6,54,58,62,postgraduate
71708,female,76,1.6,58,62,64,none
71709,female,82,3.3,86,96,100,primary
71710,female,68,2.2,84,84,81,secondary
71711,male,74,4.5,82,87,87,none
71712,male,55,3.0,45,51,55,graduate
71713,female,82,2.8,80,77,78,graduate
71714,female,74,3.4,59,70,71,primary
71715,male,72,4.5,90,98,100,secondary
71716,male,98,1.7,94,94,97,primary
71717,male,66,2.4,56,52,49,primary
71718,male,70,4.6,71,77,78,postgraduate
71719,female,92,2.4,87,97,97,secondary
71720,female,69,2.8,89,84,82,secondary
71721,male,61,3.6,52,45,38,postgraduate
71722,female,62,3.3,64,57,53,none
71723,male,67,1.7,35,36,35,none
71724,male,71,3.0,65,59,54,secondary
71725,male,73,3.4,91,95,95,secondary
71726,female,82,3.2,33,29,29,graduate
71727,male,52,3.5,79,69,65,primary
71728,female,66,1.6,39,37,36,none
71729,male,88,4.1,79,80,86,none
71730,male,81,3.3,32,33,30,secondary
71731,female,66,3.8,39,47,52,secondary
71732,male,97,1.4,74,84,82,postgraduate
71733,female,93,3.0,85,94,99,none
71734,female,74,1.9,76,67,63,postgraduate
71735,female,57,3.2,77,67,56,primary
71736,male,92,3.0,86,81,78,none
71737,male,84,3.5,69,80,85,none
71738,female,78,2.5,36,31,26,secondary
71739,female,61,1.8,73,72,67,postgraduate
71740,female,85,2.7,34,39,46,postgraduate
71741,female,58,2.2,42,36,31,postgraduate
71742,male,75,3.4,91,95,94,postgraduate
71743,male,71,2.9,41,41,43,none
71744,female,80,2.1,68,66,65,secondary
71745,male,98,2.5,93,92,97,primary
71746,female,97,3.3,47,40,36,none
71747,female,93,1.4,49,49,49,postgraduate
